mkb_cod,mkb_name,class_id
Z25,Необходимость иммунизации против одной из других вирусных болезней,2102
Z25.0,Необходимость иммунизации только против эпидемического паротита,2102
Z25.1,Необходимость иммунизации против гриппа,2102
Z25.8,Необходимость иммунизации против другой уточненной одной вирусной болезни,2102
Z26,Необходимость иммунизации против одной из других инфекционных болезней,2102
Z26.0,Необходимость иммунизации против лейшманиоза,2102
Z26.8,Необходимость иммунизации против другой уточненной одной инфекц. болезни,2102
Z26.9,Необходимость иммунизации против неуточненной инфекционной болезни,2102
Z27,Необходимость иммунизации против комбинаций инфекционных болезней,2102
Z27.0,Необходимость иммунизаций против холеры и брюшного тифа-паратифа,2102
Z27.1,Необходимость иммунизации против дифтерии-столбняка-коклюша [КДС],2102
Z27.2,Необх. иммуниз. против дифтерии-столбняка-коклюша и брюшного тифа-паратифа,2102
Z27.3,Необх. иммунизации против дифтерии-столбняка-коклюша и полиомиелита,2102
Z27.4,Необходимость иммунизации против кори - эпидемического паротита - краснухи,2102
Z27.8,Необходимость иммунизации против других комбинаций инфекционных болезней,2102
Z27.9,Необходимость иммунизации против неуточненных комбинаций инфекц. болезней,2102
Z28,Непроведенная иммунизация,2102
Z28.0,Иммунизация не проведена из-за медицинских противопоказаний,2102
Z28.1,Иммунизация не провед.из-за отказа пациента по прич. его убежд. групп.давл.,2102
Z28.2,Иммунизация не проведена из-за отказа пациента по другой или неуточн.прич.,2102
Z28.8,Иммунизация не проведена по другой причине,2102
Z28.9,Иммунизация не проведена по неуточненной причине,2102
Z29,Необходимость других профилактических мер,2102
Z29.0,Изоляция,2102
Z29.1,Профилактическая иммунотерапия,2102
Z29.2,Другой вид профилактической химиотерапии,2102
Z29.8,Другие уточненные профилактические меры,2102
Z29.9,Неуточненная профилактическая мера,2102
Z30,Наблюдение за применением противозачаточных средств,2103
Z30.0,Общие советы и консультации по контрацепции,2103
Z30.1,Введение (внутриматочного) противозачаточного средства,2103
Z30.2,Стерилизация,2103
Z30.3,Вызывание менструаций,2103
Z30.4,Наблюдение за применением противозачаточных лекарственных средств,2103
Z30.5,Наблюдение за применением (внутриматочного) противозачаточного средства,2103
Z30.8,Другой вид наблюдения за применением контрацепции,2103
Z30.9,Наблюдение за применением контрацепции неуточненное,2103
Z31,Восстановление и сохранение детородной функции,2103
Z31.0,Тубопластика или фазопластика после ранее проведенной стерилизации,2103
Z31.1,Искусственное оплодотворение,2103
Z31.2,Оплодотворение in vitro,2103
Z31.3,"Другие методы, способствующие оплодотворению",2103
Z31.4,Исследования и пробы по восстановлению детородной функции,2103
Z31.5,Генетическое консультирование,2103
Z31.6,Общее консультирование и советы по восстановлению детородной функции,2103
Z31.8,Другие меры по восстановлению детородной функции,2103
Z31.9,Мера по восстановлению детородной функции неуточненная,2103
Z32,Обследование и тесты для установления беременности,2103
Z32.0,"Беременность, (еще) не подтвержденная",2103
Z32.1,Беременность подтвержденная,2103
Z33,"Состояние, свойственное беременности",2103
Z33.9,"Состояние, свойственное беременности",2103
Z34,Наблюдение за течением нормальной беременности,2103
Z34.0,Наблюдение за течением нормальной первой беременности,2103
Z34.8,Наблюдение за течением другой нормальной беременности,2103
Z34.9,Наблюдение за течением нормальной беременности неуточненной,2103
Z35,"Наблюдение за течением беременности у женщины, подвергающ. высокому риску",2103
Z35.0,Наблюдение за течением беременности у женщины с бесплодием в анамнезе,2103
Z35.1,Наблюд. за теч. беременности у женщины с абортивными выкидышами в анамнезе,2103
Z35.2,"Наблюд. за теч. берем. у женщины с др. отягощ. анамнезом, касающ. деторожд.",2103
Z35.3,Наблюд. за теч. берем. у женщины с недостат. предродовой помощью в анамнезе,2103
Z35.4,Наблюдение за течением беременности у многорожавшей женщины,2103
Z35.5,Наблюдение за старой первородящей,2103
Z35.6,Наблюдение за очень юной первородящей,2103
Z35.7,"Наблюд. за берем. у женщины, подверж. высокой степ.риска вслед. соц.проблем",2103
Z35.8,"Наблюд. за берем. у женщины, подверж. другой высокой степени риска",2103
Z35.9,"Наблюд. за берем. у женщины, подверж. высокой степени риска неуточн. хар-ра",2103
Z36,Дородовое обслед. с целью выявл. патологии у плода [антенатальный скрининг],2103
Z36.0,Антенатальный скрининг для выявления хромосомных аномалий,2103
Z36.1,Антенат.скрин. для выявл. повыш. уровня альфа-фетопротеина и амниотич.жидк.,2103
Z36.2,"Другой вид антенатального скрининга, основанный на амниоцентезе",2103
Z36.3,Антенат.скрин.с пом.ультразв.(др.физич.методов) для выявл.аномалий развития,2103
Z36.4,Антенат.скрин.с пом.ультразв.(др.физ.методов) для выявл.задерж.роста плода,2103
Z36.5,Антенатальный скрининг для выявления изоиммунизации,2103
Z36.8,Другой вид антенатального скрининга,2103
Z36.9,Неуточненный вид антенатального скрининга,2103
Z37,Исход родов,2103
Z37.0,Один живорожденный,2103
Z37.1,Один мертворожденный,2103
Z37.2,"Двойня, оба живорожденные",2103
Z37.3,"Двойня, один живорожденный, другой мертворожденный",2103
Z37.4,"Двойня, оба мертворожденные",2103
Z37.5,Другие многоплодные роды: все живорожденные,2103
Z37.6,"Другие многоплодные роды, есть живорожденные и мертворожденные",2103
Z37.7,"Другие многоплодные роды, все мертворожденные",2103
Z37.9,Неуточненный исход родов,2103
Z38,"Живорожденные младенцы, согласно месту рождения",2103
Z38.0,"Один ребенок, рожденный в стационаре",2103
Z38.1,"Один ребенок, рожденный вне стационара",2103
Z38.2,"Один ребенок, рожденный в неуточненном месте",2103
Z38.3,"Двойня, рожденная в стационаре",2103
Z38.4,"Двойня, рожденная вне стационара",2103
Z38.5,"Двойня, рожденная в неуточненном месте",2103
Z38.6,"Другие новорожденные из многоплодных родов, родившиеся в стационаре",2103
Z38.7,"Другие новорожденные из многоплодных родов, родившиеся вне стационара",2103
Z38.8,"Другие новорожденные из многоплодных родов, родившиеся в неуточн. месте",2103
Z39,Послеродовая помощь и обследование,2103
Z39.0,Помощь и обследование непосредственно после родов,2103
Z39.1,Помощь и обследование кормящей матери,2103
Z39.2,Рутинное послеродовое наблюдение,2103
Z40,Профилактическое хирургическое вмешательство,2104
Z40.0,"Профилакт.хирург.вмешат. при наличии факторов риска, связ.со злок.опухолью",2104
Z40.8,Другой вид профилактического хирургического вмешательства,2104
Z40.9,Профилактическое хирургическое вмешательство неуточненное,2104
Z41,"Процедуры, проводимые не с лечебными целями",2104
Z41.0,Трансплантация волосистого участка кожи,2104
Z41.1,Др. виды восстановит. хирургич. вмешат. с целью устр. недостатков внешности,2104
Z41.2,Принятое или ритуальное обрезание,2104
Z41.3,Прокалывание ушей,2104
Z41.8,"Другие процедуры, не имеющие лечебных целей",2104
Z41.9,"Неуточненная процедура, не имеющая лечебных целей",2104
Z42,Последующая помощь с применением восстановительного хирургич. вмешательства,2104
Z42.0,Последующая помощь с примен. восстановит. хирургии в области головы и шеи,2104
Z42.1,Последующая помощь с применением восстановительной хирургии грудных желез,2104
Z42.2,Последующая помощь с примен. восстановит. хирургии других частей туловища,2104
Z42.3,Последующая помощь с применением восстановит. хирургии верхних конечностей,2104
Z42.4,Последующая помощь с применением восстановит. хирургии нижних конечностей,2104
Z42.8,Последующая помощь с применением восстановит. хирургии других частей тела,2104
Z42.9,Последующая помощь с применением восстановительной хирургии неуточненная,2104
Z43,Уход за искусственным отверстием,2104
Z43.0,Уход за трахеостомой,2104
Z43.1,Уход за гастростомой,2104
Z43.2,Уход за илеостомой,2104
Z43.3,Уход за колостомой,2104
Z43.4,Уход за другим искусственным отверстием пищеварительного тракта,2104
Z43.5,Уход за цистостомой,2104
Z43.6,Уход за другим искусственным отверстием мочевого тракта,2104
Z43.7,Уход за искусственным влагалищем,2104
Z43.8,Уход за другими уточненными искусственными отверстиями,2104
Z43.9,Уход за неуточненным искусственным отверстием,2104
Z44,Примерка и подгонка наружного протезного устройства,2104
Z44.0,Примерка и подгонка искусственной руки (всей) (части),2104
Z44.1,Примерка и подгонка искусственной ноги (всей) (части),2104
Z44.2,Примерка и подгонка искусственного глаза,2104
Z44.3,Примерка и подгонка внешнего протеза молочной железы,2104
Z44.8,Примерка и подгонка других внешних протезных устройств,2104
Z44.9,Примерка и подгонка неуточненного внешнего протезного устройства,2104
Z45,Установка и регулировка имплантированного устройства,2104
Z45.0,Установка и регулировка искусственного водителя ритма сердца,2104
Z45.1,Установка и регулировка капельницы,2104
Z45.2,Установка и регулировка средства контроля состояния сосудов,2104
Z45.3,Установка и регулировка имплантированного слухового устройства,2104
Z45.8,Установка и регулировка других имплантированных приспособлений,2104
Z45.9,Установка и регулировка неуточненного имплантированного приспособления,2104
Z46,Примерка и подгонка других устройств,2104
Z46.0,Примерка и подгонка очков и контактных линз,2104
Z46.1,Примерка и подгонка слухового аппарата,2104
Z46.2,"Примерка и подгонка др. устр.,имеющ.отнош. к нервной системе и орг. чувств",2104
Z46.3,Примерка и подгонка зубного и протезного устройства,2104
Z46.4,Примерка и подгонка ортодонтического устройства,2104
Z46.5,Примерка и подгонка илеостомы и других кишечных приспособлений,2104
Z46.6,Примерка и подгонка приспособлений для мочевыделения,2104
Z46.7,Примерка и подгонка ортопедического устройства,2104
Z46.8,Примерка и подгонка другого уточненного устройства,2104
Z46.9,Примерка и подгонка другого неуточненного устройства,2104
Z47,Другие виды последующей ортопедической помощи,2104
Z47.0,Удаление пластинки после сращения перелома и др. внутр. фиксирующего устр.,2104
Z47.8,Другой уточненный вид последующей ортопедической помощи,2104
Z47.9,Последующая ортопедическая помощь неуточненная,2104
Z48,Другие виды последующей хирургической помощи,2104
Z48.0,Уход за хирургическими повязками и швами,2104
Z48.8,Другие уточненные виды последующей хирургической помощи,2104
Z48.9,Последующая хирургическая помощь неуточненная,2104
Z49,"Помощь, включающая диализ",2104
Z49.0,Подготовительные процедуры для проведения диализа,2104
Z49.1,Экстракорпоральный диализ,2104
Z49.2,Другой вид диализа,2104
Z50,"Помощь, включающая использование реабилитационных процедур",2104
Z50.0,Реабилитация при болезни сердца,2104
Z50.1,Другой вид физиотерапии,2104
Z50.2,"Реабилитация лиц, страдающих алкоголизмом",2104
Z50.3,"Реабилитация лиц, страдающих наркоманией",2104
Z50.4,"Психотерапия, не классифицированная в других рубриках",2104
Z50.5,Речевая терапия,2104
Z50.6,Неоперативное лечение косоглазия,2104
Z50.7,"Трудовая терапия и профессиональная реабилитация, не классиф. в др. рубр.",2104
Z50.8,"Лечение, включающее другие виды реабилитационных процедур",2104
Z50.9,"Лечение, включающее реабилитационную процедуру неуточненную",2104
Z51,Другие виды медицинской помощи,2104
Z51.0,Курс радиотерапии [поддерживающий],2104
Z51.1,Химиотерапия по поводу новообразования,2104
Z51.2,Другие виды химиотерапии,2104
Z51.3,Переливание крови без уточненного диагноза,2104
Z51.4,"Подготовительные процедуры для последующего лечения, НКДР",2104
Z51.5,Паллиативная помощь,2104
Z51.6,Десенсибилизация к аллергенам,2104
Z51.8,Другой уточненный вид медицинской помощи,2104
Z51.9,Медицинская помощь неуточненная,2104
Z52,Доноры органов и тканей,2104
Z52.0,Донор крови,2104
Z52.1,Донор кожи,2104
Z52.2,Донор кости,2104
Z52.3,Донор костного мозга,2104
Z52.4,Донор почки,2104
Z52.5,Донор роговицы,2104
Z52.8,Донор другого уточненного органа или ткани,2104
Z52.9,Донор неуточненного органа или ткани,2104
Z53,Обращения в учрежд. здравоохр. в связи с невыполн. специфич. процедурами,2104
Z53.0,Процедура не выполнена из-за наличия противопоказаний,2104
Z53.1,Процедура не вып. из-за отказа больного по убежд. или из-за групп. давления,2104
Z53.2,Процедура не выполнена из-за отказа больного по другим и неуточненным прич.,2104
Z53.8,Процедура не выполнена по другим причинам,2104
Z53.9,Процедура не выполнена по неуточненной причине,2104
Z54,Состояние выздоровления,2104
Z54.0,Состояние выздоровления после хирургического вмешательства,2104
Z54.1,Состояние выздоровления после радиотерапии,2104
Z54.2,Состояния выздоровления после химиотерапии,2104
Z54.3,Состояние выздоровления после психотерапии,2104
Z54.4,Состояние выздоровления после лечения перелома,2104
Z54.7,Состояние выздоровления после комбинированного лечения,2104
Z54.8,Состояние выздоровления после другого лечения,2104
Z54.9,Состояние выздоровления после неуточненного вида лечения,2104
Z55,"Проблемы, связанные с обучением и грамотностью",2105
Z55.0,Неграмотность или низкий уровень грамотности,2105
Z55.1,Отсутствие способности к обучению,2105
Z55.2,Провал на экзаменах,2105
Z55.3,Отставание в учебе,2105
Z55.4,"Плохая адаптация к учебному процессу, конфликты с учителями и соучениками",2105
Z55.8,"Другие проблемы, связанные с образованием и грамотностью",2105
Z55.9,"Проблема, связанная с обучением и грамотностью, неуточненная",2105
Z56,"Проблемы, связанные с работой и безработицей",2105
Z56.0,Отсутствие работы неуточненное,2105
Z56.1,Смена работы,2105
Z56.2,Угроза потерять работу,2105
Z56.3,Напряженное рабочее расписание,2105
Z56.4,Конфликт с начальником и сослуживцами,2105
Z56.5,Неподходящая работа,2105
Z56.6,Другое физическое и психическое напряжение в работе,2105
Z56.7,"Другие и неуточненные проблемы, связанные с работой",2105
Z57,Воздействие производственных факторов риска,2105
Z57.0,Неблагоприятное воздействие производственного шума,2105
Z57.1,Неблагоприятное воздействие производственной радиации,2105
Z57.2,Неблагоприятное воздействие производственной пыли,2105
Z57.3,Неблагоприятное воздействие других производственных загрязнителей воздуха,2105
Z57.4,"Неблагоприятное воздействие токсичных веществ, исп. в сельском хозяйстве",2105
Z57.5,Неблагоприятное воздействие токсичных веществ в других производствах,2105
Z57.6,Неблагоприятное воздействие производственных экстремальных температур,2105
Z57.7,Неблагоприятное воздействие производственной вибрации,2105
Z57.8,Неблагоприятное воздействие других факторов риска,2105
Z57.9,Неблагоприятное воздействие неуточненных факторов риска,2105
Z58,"Проблемы, связанные с физическими факторами окружающей среды",2105
Z58.0,Воздействие шума,2105
Z58.1,Воздействие загрязнения воздуха,2105
Z58.2,Воздействие загрязнения воды,2105
Z58.3,Воздействие загрязнения почвы,2105
Z58.4,Воздействие радиационного загрязнения,2105
Z58.5,Воздействие другого загрязнения,2105
Z58.6,Неадекватное снабжение питьевой водой,2105
Z58.8,"Другие проблемы, связанные с физическими факторами окружающей среды",2105
Z58.9,"Проблемы, связанные с физическими факторами окружающей среды, неуточненные",2105
Z59,"Проблемы, связанные с обстоятельствами жилищного и экономического характера",2105
Z59.0,Отсутствие жилища (бездомность),2105
Z59.1,Неудовлетворительные жилищные условия,2105
Z59.2,"Конфликты с соседями, постояльцами, хозяевами",2105
Z59.3,"Проблемы, связанные с нахождением в учреждении постоянного проживания",2105
Z59.4,Отсутствие адекватной пищи,2105
Z59.5,Крайняя нищета,2105
Z59.6,Низкий уровень дохода,2105
Z59.7,Недостаточность социального страхования и материальной поддержки,2105
Z59.8,"Другие проблемы, касающиеся экономических и жилищных условий",2105
Z59.9,"Проблема, касающаяся жилищных и экономических условий, неуточненная",2105
Z60,"Проблемы, связанные с адаптацией к изменению образа жизни",2105
Z60.0,"Проблемы, связанные с адаптацией вследствие изменения жизненного цикла",2105
Z60.1,Нетипичная ситуация с родителями,2105
Z60.2,Проживание в одиночестве,2105
Z60.3,"Трудности, связанные с принятием другой культуры",2105
Z60.4,Социальная изоляция и остракизм,2105
Z60.5,Жертва ощущаемой дискриминации или гонения,2105
Z60.8,"Другие проблемы, связанные с социальным окружением",2105
Z60.9,"Проблема, связанная с факторами социального окружения, неуточненная",2105
Z61,"Проблемы, связанные с неблагоприятными жизненными событиями в детстве",2105
Z61.0,Потеря в детстве любимых родственников,2105
Z61.1,Отлучение ребенка от дома,2105
Z61.2,Изменение семейных взаимоотношения родственников в детстве,2105
Z61.3,"События, приводящие к снижению самооценки в детстве",2105
Z61.4,"Пробл., связ.с возм. секс. изнасилов. реб. лицом,относ. к гр.перв.поддержки",2105
Z61.5,"Проблемы, связанные с возможным изнасилованием ребенка посторонним лицом",2105
Z61.6,"Проблемы, связанные с возможным физическим насилием по отношению к ребенку",2105
Z61.7,"Личные потрясения, перенесенные в детстве",2105
Z61.8,Другие неблагоприятные жизненные события в детстве,2105
Z61.9,Неблагоприятное жизненное событие в детстве неуточненное,2105
Z62,"Другие проблемы, связанные с воспитанием ребенка",2105
Z62.0,Неадекватность заботы и контроля со стороны родителей,2105
Z62.1,Излишняя опека со стороны родителей,2105
Z62.2,Воспитание в закрытом учреждении,2105
Z62.3,Враждебное отношение и несправедливые претензии к ребенку,2105
Z62.4,Эмоциональная заброшенность детей,2105
Z62.5,"Другие проблемы, связанные с недостатками в воспитании",2105
Z62.6,Неприемлимое давление со стороны родителей и др.отрицат. факторы воспитания,2105
Z62.8,"Другие уточненные проблемы, связанные с воспитанием ребенка",2105
Z62.9,"Проблема, связанная с воспитанием ребенка, неуточненная",2105
Z63,"Другие проблемы, связанные с близкими людьми, вкл. семейные обстоятельства",2105
Z63.0,"Проблемы, связанные с взаимоотношениями супругов или партнеров",2105
Z63.1,Проблемы взаимоотношений с родителями или родственниками жены или мужа,2105
Z63.2,Недостаточная семейная поддержка,2105
Z63.3,Отсутствие члена семьи,2105
Z63.4,Исчезновение и смерть члена семьи,2105
Z63.5,Распад семьи в результате разделения или развода,2105
Z63.6,"Зависимый член семьи, нуждающийся в уходе в домашних условиях",2105
Z63.7,"Другие стрессовые жизненные события, влияющие на семью и экономич. условия",2105
Z63.8,"Другие уточненные проблемы, связанные с группой первичной поддержки",2105
Z63.9,"Проблемы, связанные с группой первичной поддержки, неуточненные",2105
Z64,"Проблемы, связанные с определенными психосоциальными обстоятельствами",2105
Z64.0,"Проблемы, связанные с нежелательной беременностью",2105
Z64.1,"Проблемы, связанные с многодетностью",2105
Z64.2,"Поиск и использ. физич., пищевых и химич. вещ., изв. как вредные и опасные",2105
Z64.3,"Поиск и принятие действий поведенч.и психолог.хар-ра, изв.как вредн.и опасн",2105
Z64.4,Конфликт с советником,2105
Z65,"Проблемы, связанные с другими психосоциальными обстоятельствами",2105
Z65.0,Обвинение в гражданском или уголовном преступлении без заключения в тюрьму,2105
Z65.1,Тюремное заключение и другое вынужденное лишение свободы,2105
Z65.2,"Проблемы, связанные с освобождением из тюрьмы",2105
Z65.3,"Проблемы, связанные с другими юридическими обстоятельствами",2105
Z65.4,Жертва преступления и терроризма,2105
Z65.5,"Жертва стихийного бедствия, военных и других враждебных действий",2105
Z65.8,"Другие уточн. проблемы, связ. с обстоятельствами психологического хар-ра",2105
Z65.9,"Проблема, связанная с неуточн. обстоятельствами психологического хар-ра",2105
Z70,"Консультации, касающиеся сексуальных отношений, поведения и ориентации",2106
Z70.0,"Консультирование, касающееся отношения к сексуальным вопросам",2106
Z70.1,"Консультирование, касающ. сексуального поведения или сексуальной ориентации",2106
Z70.2,"Консультирование, касающ. сексуального поведения и ориентации третьей стор.",2106
Z70.3,"Консультир., касающ. сложн.проблем, связ.с секс.отношен.,поведен. и ориент.",2106
Z70.8,"Другая консультация, касающаяся секса",2106
Z70.9,Консультация по сексуальным вопросам неуточненная,2106
Z71,Обращ. в учр.здравоохр. для получ. др. консультаций и медицинских советов,2106
Z71.0,Обращение за консультацией по поручению другого лица,2106
Z71.1,"Жалобы, вызванные страхом болезни, при отсутствии диагностированной болезни",2106
Z71.2,Обращение за разъяснениями результатов исследования,2106
Z71.3,Консультирование по вопросам питания,2106
Z71.4,Консультирование и наблюдение по поводу алкоголизма,2106
Z71.5,Консультирование и наблюдение по поводу наркомании,2106
Z71.6,Консультирование и наблюдение по поводу курения,2106
Z71.7,"Консультирование по вопросам, связанным с вирусом иммунодефицита человека",2106
Z71.8,Другое уточненное консультирование,2106
Z71.9,Консультирование неуточненное,2106
Z72,"Проблемы, связанные с образом жизни",2106
Z72.0,Употребление табака,2106
Z72.1,Употребление алкоголя,2106
Z72.2,Использование наркотиков,2106
Z72.3,Недостаток физической активности,2106
Z72.4,Неприемлимый пищевой рацион и вредные привычки в приеме пищи,2106
Z72.5,Сексуальное поведение с высокой степенью риска,2106
Z72.6,Склонность к азартным играм и пари,2106
Z72.8,"Другие проблемы, связанные с образом жизни",2106
Z72.9,"Проблема, связанная с образом жизни, неуточненная",2106
Z73,"Проблемы, связанные с трудностями поддержания нормального образа жизни",2106
Z73.0,Переутомление,2106
Z73.1,Акцентуированные личностные черты,2106
Z73.2,Недостаточность отдыха и расслабления,2106
Z73.3,"Стрессовое состояние, не классифицированное в других рубриках",2106
Z73.4,"Неадекватные социальные навыки, не классифицированные в других рубриках",2106
Z73.5,"Конфликт, связанный с социальной ролью, не классифицированный в др. рубр.",2106
Z73.6,"Ограничения деятельности, вызванные снижением или утратой трудоспособности",2106
Z73.8,"Другие проблемы, связанные с трудностями в поддержании жизненного уклада",2106
Z73.9,"Проблема, связанная с трудностью в поддержании жизненного уклада, неуточн.",2106
Z74,"Проблемы, связанные с зависимостью от лица, обеспечивающего помощь и уход",2106
Z74.0,Ограничение способности передвигаться,2106
Z74.1,Потребность в помощи при самообслуживании,2106
Z74.2,"Потребн. в пом. по ведению дом.хоз-ва при отсут. члена семьи,спос.оказ.пом.",2106
Z74.3,Потребность в постоянном наблюдении,2106
Z74.8,"Другие проблемы, связ.с зависимостью от лица, обеспечивающего помощь и уход",2106
Z74.9,"Проблема, связ. с зависимостью от лица, обеспечив. помощь и уход, неуточн.",2106
Z75,"Проблемы, связанные с медицинским обеспечением и другой медицинской помощью",2106
Z75.0,Отсутствие медицинской помощи на дому,2106
Z75.1,"Лицо, ожидающее госпитализацию в соответст. учреждение для получения помощи",2106
Z75.2,Другой период ожидания обследования и назначения лечения,2106
Z75.3,Отсутствие или недоступность служб медицинской помощи,2106
Z75.4,"Отсутствие или недоступность других учреждений, предоставляющих помощь",2106
Z75.5,Предоставление помощи во время отдыха,2106
Z75.8,"Другие проблемы, связ. с медицинской помощью и др. видами ухода за больным",2106
Z75.9,"Неуточненная проблема, касающ. медицинской помощи и др. видов ухода за бол.",2106
Z76,Обращения в учреждения здравоохранения в связи с другими обстоятельствами,2106
Z76.0,Выдача повторного рецепта,2106
Z76.1,Наблюдение за здоровьем подкидыша и уход за ним,2106
Z76.2,Наблюдение за др.здоровым ребенком грудн. и раннего возраста и уход за ним,2106
Z76.3,"Здоровый человек, сопровождающий больного",2106
Z76.4,"Другие лица, нуждающееся в помощи учреждений здравоохранения",2106
Z76.5,Симуляция болезней [сознательная симуляция],2106
Z76.8,"Лица, обращающиеся в службы здравоохранения в других уточн. обстоятельствах",2106
Z76.9,"Лицо, обращающееся в службы здравоохранения в неуточненных обстоятельствах",2106
Z80,В семейном анамнезе злокачественное новообразование,2107
Z80.0,В семейном анамнезе злокачественное новообразов. желудочно-кишечного тракта,2107
Z80.1,"В семейном анамнезе злокачественное новообразов. трахеи, бронхов и легкого",2107
Z80.2,В семейном анамнезе злокач. новообраз. др. органов дыхания и грудной клетки,2107
Z80.3,В семейном анамнезе злокачественное новообразование молочной железы,2107
Z80.4,В семейном анамнезе злокачественное новообразование половых органов,2107
Z80.5,В семейном анамнезе злокачественное новообразование мочевых органов,2107
Z80.6,В семейном анамнезе лейкоз,2107
Z80.7,"В семейном анамнезе др. новообраз. лимфоидной, кроветв.и родств. им тканей",2107
Z80.8,В семейном анамнезе злокачественные новообразования др. органов или систем,2107
Z80.9,В семейном анамнезе злокачественное новообразование неуточненное,2107
Z81,В семейном анамнезе психические расстройства и расстройства поведения,2107
Z81.0,В семейном анамнезе умственная отсталость,2107
Z81.1,В семейном анамнезе алкогольная зависимость,2107
Z81.2,В семейном анамнезе курение,2107
Z81.3,В семейном анамнезе злоупотребление психоактивными лекарств. средствами,2107
Z81.4,"В семейном анамнезе злоупотребление др. средствами, вызывающими зависимость",2107
Z81.8,В семейном анамнезе др. психические расстройства и расстройства поведения,2107
Z82,"В сем.анамнезе некот.болезни, сниж.трудоспос., и хронич.бол.,ведущие к инв.",2107
Z82.0,В семейном анамнезе эпилепсия и другие болезни нервной системы,2107
Z82.1,В семейном анамнезе слепота и потеря зрения,2107
Z82.2,В семейном анамнезе глухота и потеря слуха,2107
Z82.3,В семейном анамнезе инсульт,2107
Z82.4,В сем.анамнезе ишемическая болезнь сердца и др.бол. сердечно-сосуд. системы,2107
Z82.5,В сем.анамнезе астма и другие хронические болезни нижних дыхательных путей,2107
Z82.6,В сем.анамнезе артрит и др.болезни костно-мышечной системы и соединит.ткани,2107
Z82.7,"В сем.анамнезе врожденные аномалии, деформации и хромосомные нарушения",2107
Z82.8,"В сем.анамнезе др.сост., сниж.трудоспос., и хронич.заболев., ведущие к инв.",2107
Z83,В семейном анамнезе другие специфические нарушения,2107
Z83.0,"В семейном анамнезе болезнь, вызв. вирусом иммунодефицита человека [ВИЧ]",2107
Z83.1,В семейном анамнезе другие инфекционные и паразитарные болезни,2107
Z83.2,"В сем.анамнезе бол. крови и кроветв.орг. и некот. наруш.,вовлек. иммун.мех.",2107
Z83.3,В семейном анамнезе сахарный диабет,2107
Z83.4,В сем.анамнезе другие болезни эндокринной системы и болезни обмена веществ,2107
Z83.5,В семейном анамнезе болезни глаза и уха,2107
Z83.6,В семейном анамнезе болезни дыхательной системы,2107
